date,rainfall,site,year,month,tasmax,tasmin
2000-01-16,22.422741655276607,Wytham,2000,1,7.717238841583253,1.5071098896613648
2000-01-16,122.373322968866,Hazelrigg,2000,1,7.1014766362313795,1.9826062071442851
2000-01-16,61.46659458910869,Ainsdale,2000,1,7.941391085327309,3.1012134642921683
2000-02-16,86.09857876976022,Wytham,2000,2,9.499260237663245,2.943088465014571
2000-02-16,115.9823883864602,Hazelrigg,2000,2,8.242684210971614,3.2437027896717097
2000-02-16,86.03473995059812,Ainsdale,2000,2,9.189978942985167,4.045983395930702
2000-03-16,13.694148586147556,Wytham,2000,3,11.03566407221443,3.7318513625309846
2000-03-16,67.50701608209695,Hazelrigg,2000,3,9.6431039777652785,3.920500293908176
2000-03-16,37.30595596042366,Ainsdale,2000,3,10.185147360683004,4.67210563260259
2000-04-16,167.6355516929832,Wytham,2000,4,11.678892914294421,4.149622890179753
2000-04-16,93.89133659547288,Hazelrigg,2000,4,10.938833533015845,3.909180715010807
2000-04-16,102.8574880770266,Ainsdale,2000,4,11.408201992614048,4.688345096067197
2000-05-16,88.51413854425047,Wytham,2000,5,16.60470404283541,8.079139289795092
2000-05-16,70.16114480424133,Hazelrigg,2000,5,15.952158359944484,7.70075490005205
2000-05-16,58.17840608120319,Ainsdale,2000,5,16.61794653754194,8.209692606467362
2000-06-16,29.386009637641887,Wytham,2000,6,19.857629428424474,11.342921419511766
2000-06-16,88.00484424696569,Hazelrigg,2000,6,17.29335875738125,10.418433157166387
2000-06-16,64.91534504874662,Ainsdale,2000,6,17.95075531991832,11.367029366875803
2000-07-16,28.709478560620727,Wytham,2000,7,20.03615908352912,11.533256554734244
2000-07-16,99.61174087335979,Hazelrigg,2000,7,17.958158124947367,11.000590907458482
2000-07-16,54.08401818776887,Ainsdale,2000,7,18.657440786885033,12.205461071460961
2000-08-16,71.33941408913776,Wytham,2000,8,21.92153502956302,12.470525253939382
2000-08-16,112.91891387400044,Hazelrigg,2000,8,18.891904010410332,12.097881094093083
2000-08-16,92.54162720046412,Ainsdale,2000,8,19.575191730695828,13.079636944892977
2000-09-16,103.33483038926396,Wytham,2000,9,18.70781676636716,11.479009145160886
2000-09-16,169.1364113670918,Hazelrigg,2000,9,17.11012285373851,10.990347029824871
2000-09-16,115.87621467856414,Ainsdale,2000,9,18.058091423691472,11.65926083862557
2000-10-16,133.16223327280915,Wytham,2000,10,13.61974974996988,7.5565917250633134
2000-10-16,274.89242320644246,Hazelrigg,2000,10,12.758865520270017,7.089961998317179
2000-10-16,226.17175708404275,Ainsdale,2000,10,13.484102317754516,7.6832112726784745
2000-11-16,113.0121771403656,Wytham,2000,11,9.943364716423774,4.167515070821317
2000-11-16,221.30656147543158,Hazelrigg,2000,11,9.049175914628321,4.636375545489198
2000-11-16,168.39135942595428,Ainsdale,2000,11,9.660984705266516,5.43597094849
2000-12-16,133.52300298340964,Wytham,2000,12,7.894812789227965,3.6615418781745595
2000-12-16,130.44454046023571,Hazelrigg,2000,12,7.582403953250524,3.0276026063914943
2000-12-16,83.59818860321045,Ainsdale,2000,12,8.186221226374535,3.869878521062962
2001-01-16,66.76856551910245,Wytham,2001,1,5.948370059558426,0.7053602873473248
2001-01-16,43.150916589697886,Hazelrigg,2001,1,5.735538183116852,0.6068532262430597
2001-01-16,35.98388036547442,Ainsdale,2001,1,6.094980560234683,0.8168787979864686
2001-02-16,84.46141647509394,Wytham,2001,2,8.120930578387174,1.4730154354387106
2001-02-16,135.3064541269096,Hazelrigg,2001,2,6.754885539408681,0.46689655196309
2001-02-16,88.17349743952391,Ainsdale,2001,2,7.356694231281479,1.1717942536083132
2001-03-16,81.91174814088987,Wytham,2001,3,8.35142298386474,2.6517919980244518
2001-03-16,51.5882678940337,Hazelrigg,2001,3,7.775590168132762,1.1550917321346381
2001-03-16,45.30248862518902,Ainsdale,2001,3,8.395236687110653,1.7986758655200878
2001-04-16,82.20638858655363,Wytham,2001,4,11.878098725589147,4.284213135908214
2001-04-16,103.64641005880708,Hazelrigg,2001,4,10.18370707318157,3.7834848689246883
2001-04-16,92.47407983444432,Ainsdale,2001,4,10.611086833388919,4.78012102419238
2001-05-16,37.97376147227777,Wytham,2001,5,17.662430316506697,7.568972157861598
2001-05-16,67.62586774945358,Hazelrigg,2001,5,16.33634981138139,7.847988268520747
2001-05-16,61.634615659558364,Ainsdale,2001,5,16.895961436402924,8.551673530671383
2001-06-16,19.77812808751855,Wytham,2001,6,19.724507277552657,9.913144610760373
2001-06-16,100.0775597083129,Hazelrigg,2001,6,16.34205815363707,9.887732447615882
2001-06-16,30.530221518114452,Ainsdale,2001,6,17.151722063169142,10.84382492318206
2001-07-16,79.17196940468118,Wytham,2001,7,22.511893984927735,12.834679940791055
2001-07-16,44.08865288977751,Hazelrigg,2001,7,19.553167708044946,12.407652448167315
2001-07-16,58.840261616585764,Ainsdale,2001,7,19.756582441136157,12.859011486138485
2001-08-16,111.40813267930203,Wytham,2001,8,21.77437307573432,12.78487686443076
2001-08-16,118.7259293356039,Hazelrigg,2001,8,18.74391600377858,12.042019552878827
2001-08-16,77.44674179830635,Ainsdale,2001,8,19.52619871445008,13.153856954189157
2001-09-16,39.841259310594154,Wytham,2001,9,17.025869791880964,10.186815861427164
2001-09-16,157.23509609252648,Hazelrigg,2001,9,15.742679776754478,9.808274298604495
2001-09-16,109.04012922215318,Ainsdale,2001,9,16.383962804332533,10.925146582560489
2001-10-16,100.82468685513588,Wytham,2001,10,16.326293731149804,10.732195091661936
2001-10-16,106.34490313505663,Hazelrigg,2001,10,15.530258109162675,10.698849391582417
2001-10-16,93.27202888584858,Ainsdale,2001,10,16.234878506520065,10.983170469422141
2001-11-16,45.55505712938263,Wytham,2001,11,10.559377074536282,3.631901460946675
2001-11-16,115.5600261284792,Hazelrigg,2001,11,10.571518482422334,5.1983136843281885
2001-11-16,59.57912196507832,Ainsdale,2001,11,11.280182080854381,6.239520027076141
2001-12-16,27.07219198504005,Wytham,2001,12,6.25233607412405,0.07634725825204236
2001-12-16,41.81591799255226,Hazelrigg,2001,12,6.978393222222385,0.47670242041830674
2001-12-16,42.48109323758707,Ainsdale,2001,12,7.306236777370055,1.248134190480656
2002-01-16,62.16193006394292,Wytham,2002,1,8.57035255269694,2.8176162366579023
2002-01-16,118.04233784448859,Hazelrigg,2002,1,8.19340426148677,2.9147984187759253
2002-01-16,64.62611570460287,Ainsdale,2002,1,8.669584578950559,3.3147627939652535
2002-02-16,74.63242964450167,Wytham,2002,2,10.237686796555945,3.980603962504772
2002-02-16,178.90563142395177,Hazelrigg,2002,2,8.924244179393257,3.7957117305042516
2002-02-16,107.25939016997744,Ainsdale,2002,2,9.7626409028617,4.652436214081355
2002-03-16,32.52799796824544,Wytham,2002,3,11.51280845233647,3.866580703192506
2002-03-16,42.54896578476917,Hazelrigg,2002,3,10.40663049154924,3.907190779610898
2002-03-16,30.595280604941603,Ainsdale,2002,3,10.937166934333245,4.423504664343076
2002-04-16,45.88213355975404,Wytham,2002,4,14.379997598127561,4.679201241901427
2002-04-16,71.66679550737221,Hazelrigg,2002,4,12.485365939892615,4.399575372667658
2002-04-16,56.26087608833131,Ainsdale,2002,4,12.9554019196615,5.21392513105717
2002-05-16,70.96975762105025,Wytham,2002,5,16.06300283944426,8.017410550017054
2002-05-16,112.53768355857548,Hazelrigg,2002,5,14.776322454978652,8.09092780314402
2002-05-16,61.46448186181378,Ainsdale,2002,5,15.297512328946793,8.982929860058057
2002-06-16,39.86944372723847,Wytham,2002,6,18.9703349905096,10.091128433152344
2002-06-16,91.06239116242888,Hazelrigg,2002,6,16.4490220083682,10.509921529066192
2002-06-16,68.20128212574524,Ainsdale,2002,6,17.067727611995313,11.576521211818589
2002-07-16,103.89790591862328,Wytham,2002,7,21.144067154880062,11.80555054038049
2002-07-16,78.73199395091683,Hazelrigg,2002,7,17.54850817214472,11.39043416031788
2002-07-16,67.86282605445415,Ainsdale,2002,7,18.196740507423744,12.285800925896872
2002-08-16,50.016741846110776,Wytham,2002,8,21.90684371043844,12.747098957279531
2002-08-16,93.8867001037515,Hazelrigg,2002,8,19.104511278741594,12.82750265052862
2002-08-16,75.69442446140665,Ainsdale,2002,8,19.45160148013267,13.87336176185218
2002-09-16,24.903944535734013,Wytham,2002,9,19.062020206648278,9.880031295399252
2002-09-16,50.187486603171436,Hazelrigg,2002,9,17.48259704160099,10.221321664467872
2002-09-16,67.81259252380616,Ainsdale,2002,9,18.214941780341263,10.481001568583597
2002-10-16,145.4631392837628,Wytham,2002,10,14.05419364041676,6.750517481152897
2002-10-16,121.5896295157589,Hazelrigg,2002,10,12.428831317185379,6.146460653718017
2002-10-16,132.06418708327413,Ainsdale,2002,10,13.14842773589817,6.828747123155321
2002-11-16,146.74064711156092,Wytham,2002,11,11.256180808771495,6.109798126490622
2002-11-16,130.9599511319697,Hazelrigg,2002,11,10.593080479778745,6.060685593492293
2002-11-16,121.5215697733897,Ainsdale,2002,11,11.144927597998146,6.702805545581928
2002-12-16,118.9281128312505,Wytham,2002,12,7.909057627576032,4.171153803546208
2002-12-16,111.27256583194091,Hazelrigg,2002,12,6.935052623078478,3.155808509608397
2002-12-16,97.55312215235611,Ainsdale,2002,12,7.524141674692044,4.081379588516883
2003-01-16,91.22480686085933,Wytham,2003,1,6.974512146632012,1.638662797227875
2003-01-16,72.7057807775611,Hazelrigg,2003,1,6.624953707752244,1.9617651531974116
2003-01-16,54.65155667743859,Ainsdale,2003,1,7.306905444142524,2.5076104123831042
2003-02-16,17.695689452470365,Wytham,2003,2,7.649458954832101,0.418002292495468
2003-02-16,52.139286763258525,Hazelrigg,2003,2,7.221098344353181,0.7363819952539028
2003-02-16,35.94904614122866,Ainsdale,2003,2,7.603562862734912,1.1949521886268424
2003-03-16,35.19100890659772,Wytham,2003,3,12.561159742639598,2.4867016879752497
2003-03-16,55.648130750130285,Hazelrigg,2003,3,11.512527046379734,3.0712225666265653
2003-03-16,37.90778905737234,Ainsdale,2003,3,11.947388467081742,3.5233048466752614
2003-04-16,45.903569829359874,Wytham,2003,4,14.6305301920931,4.390147057391173
2003-04-16,57.96205789025835,Hazelrigg,2003,4,14.058515603863857,5.224327297825978
2003-04-16,54.359444087992514,Ainsdale,2003,4,14.56657411101221,6.055757403721213
2003-05-16,61.478164223630046,Wytham,2003,5,16.737707769295092,7.769515491525842
2003-05-16,97.47018885493797,Hazelrigg,2003,5,14.619030640766125,8.546777602425394
2003-05-16,93.60503867831665,Ainsdale,2003,5,15.152461797277518,9.33803446751769
2003-06-16,52.3601962507318,Wytham,2003,6,21.619876572737596,11.319118150923394
2003-06-16,74.78483212007279,Hazelrigg,2003,6,18.776965576149365,11.305463097680965
2003-06-16,57.982625122126414,Ainsdale,2003,6,19.339612317713073,12.231427266464749
2003-07-16,57.38631839968467,Wytham,2003,7,22.746499648692932,13.065166083004724
2003-07-16,92.21333724108891,Hazelrigg,2003,7,19.968268411755425,13.492598163698933
2003-07-16,52.899414479432075,Ainsdale,2003,7,20.598305737357343,14.146458270759856
2003-08-16,10.138166774476403,Wytham,2003,8,24.682898211657275,13.35981667521087
2003-08-16,14.335622708389891,Hazelrigg,2003,8,20.47339422844373,13.009668357089977
2003-08-16,17.259748825450608,Ainsdale,2003,8,20.9613313473297,13.87064376514423
2003-09-16,20.02223433246241,Wytham,2003,9,20.60393550576195,8.567599958177528
2003-09-16,115.58357052062476,Hazelrigg,2003,9,17.57304011867756,9.567610046506406
2003-09-16,87.49629549388106,Ainsdale,2003,9,18.413195978280097,10.265741150386189
2003-10-16,34.19924071417695,Wytham,2003,10,13.429110559461453,4.4986208264495
2003-10-16,58.28448692707082,Hazelrigg,2003,10,12.169162319214042,5.552906474552092
2003-10-16,41.030219552516826,Ainsdale,2003,10,12.954542702028542,5.950195303002562
2003-11-16,97.82162825721628,Wytham,2003,11,11.309387631764949,5.400693423356689
2003-11-16,142.63384259532532,Hazelrigg,2003,11,10.756895623532687,5.5815660806841425
2003-11-16,98.96954798790371,Ainsdale,2003,11,11.250484508553845,5.988124577111121
2003-12-16,87.98891014486344,Wytham,2003,12,7.966762203060904,1.8959715216418809
2003-12-16,138.44893949790924,Hazelrigg,2003,12,7.525084675182068,1.642445534651118
2003-12-16,99.30799130906247,Ainsdale,2003,12,8.074692486573122,2.494406357549633
2004-01-16,77.85849330236142,Wytham,2004,1,8.112182947190176,2.4604667303759675
2004-01-16,141.84613562496813,Hazelrigg,2004,1,7.447528441908219,2.686673689822595
2004-01-16,76.49108612972705,Ainsdale,2004,1,8.080496110576155,3.4108001524903875
2004-02-16,31.272148943263534,Wytham,2004,2,8.008323040104381,2.6450605219747976
2004-02-16,93.16652093225204,Hazelrigg,2004,2,8.00299430701021,2.002816968590799
2004-02-16,58.81791753208092,Ainsdale,2004,2,8.620162073392532,2.6497452332927964
2004-03-16,47.59846823527649,Wytham,2004,3,10.151362165373174,2.928773755558906
2004-03-16,53.39008843907112,Hazelrigg,2004,3,9.327379756207414,2.9382475363469758
2004-03-16,31.836641722649624,Ainsdale,2004,3,10.028781257644177,3.5489873174734567
2004-04-16,75.63593037378136,Wytham,2004,4,13.806908960644469,5.4350043119216105
2004-04-16,49.76816462159738,Hazelrigg,2004,4,12.170104458161857,6.099099147089993
2004-04-16,42.8929712652869,Ainsdale,2004,4,12.606492411898756,7.186962211242851
2004-05-16,41.48924907026977,Wytham,2004,5,17.189892310391436,7.886285172646973
2004-05-16,35.39682811396815,Hazelrigg,2004,5,15.374103989131921,7.760520515438169
2004-05-16,37.48511707746662,Ainsdale,2004,5,15.735834321470334,8.481144022979802
2004-06-16,23.4471579630408,Wytham,2004,6,20.841889129025038,11.24505929609643
2004-06-16,69.60919169456025,Hazelrigg,2004,6,17.402420015179747,10.940811475624484
2004-06-16,68.64859781201085,Ainsdale,2004,6,18.071209824278675,12.00304354989787
2004-07-16,53.625919744208936,Wytham,2004,7,21.221974252553892,11.646464303131733
2004-07-16,97.2866912026812,Hazelrigg,2004,7,17.67648670801116,11.597640967203867
2004-07-16,57.79108662312062,Ainsdale,2004,7,18.123472889364365,12.544621257718253
2004-08-16,168.64976130795552,Wytham,2004,8,22.531137050982817,13.660835063367301
2004-08-16,211.80200720811493,Hazelrigg,2004,8,19.990326985652064,13.496643757903124
2004-08-16,146.45935849910995,Ainsdale,2004,8,20.550147843852223,14.521009113230294
2004-09-16,36.15922369729965,Wytham,2004,9,19.37629903633792,11.202621212502066
2004-09-16,116.37133602332159,Hazelrigg,2004,9,16.80458504988513,11.104019101074861
2004-09-16,97.6329642845306,Ainsdale,2004,9,17.740166121347333,11.799876132662558
2004-10-16,138.90649546385373,Wytham,2004,10,13.95796406342243,7.938978485355772
2004-10-16,180.20241498797404,Hazelrigg,2004,10,12.889390793476727,7.388374917318515
2004-10-16,114.10938341576511,Ainsdale,2004,10,13.62441132799122,7.776420613962331
2004-11-16,38.60843284680035,Wytham,2004,11,10.236411330692764,5.20478961710015
2004-11-16,84.05240393771265,Hazelrigg,2004,11,9.991381886412556,5.520518515278936
2004-11-16,57.017752299461485,Ainsdale,2004,11,10.654734722613366,6.676011609225031
2004-12-16,45.178097666033736,Wytham,2004,12,8.071783104910367,2.2618499451414
2004-12-16,125.22774356599105,Hazelrigg,2004,12,8.296443853181414,2.8716015180386663
2004-12-16,79.68948496454216,Ainsdale,2004,12,9.156001938205462,3.937569496198615
2005-01-16,21.51215267662287,Wytham,2005,1,8.792046187201976,3.2021712857096634
2005-01-16,92.94082881678428,Hazelrigg,2005,1,8.387112941609448,3.754461824720053
2005-01-16,67.44223036417979,Ainsdale,2005,1,9.008126909852377,4.486774062029849
2005-02-16,19.554411157876437,Wytham,2005,2,6.688335859510307,1.6734947202250632
2005-02-16,53.66929799918845,Hazelrigg,2005,2,7.037006754465085,2.036915833115419
2005-02-16,42.778275380584816,Ainsdale,2005,2,7.460467789684974,2.495166348621497
2005-03-16,56.07815778036491,Wytham,2005,3,10.446315860834085,3.8907672059892926
2005-03-16,45.74546755256083,Hazelrigg,2005,3,10.213663202660785,4.159539117981664
2005-03-16,36.4334987077781,Ainsdale,2005,3,10.65254879810855,5.0335279130735255
2005-04-16,57.92446244249088,Wytham,2005,4,13.512289513876645,5.1398438341371415
2005-04-16,89.50738793080409,Hazelrigg,2005,4,11.905715239286081,5.102808935110918
2005-04-16,96.97805927337967,Ainsdale,2005,4,12.35852520724053,6.068095808517378
2005-05-16,38.96869096868972,Wytham,2005,5,16.364830690417612,7.077743256154874
2005-05-16,65.75532069737402,Hazelrigg,2005,5,14.135609768426093,6.8459527296569505
2005-05-16,41.56605021820396,Ainsdale,2005,5,14.952507439236241,7.885532873934188
2005-06-16,64.15434347089513,Wytham,2005,6,20.80558285439425,11.224628992430704
2005-06-16,52.400963785857435,Hazelrigg,2005,6,17.98148695939483,10.625355388051592
2005-06-16,43.003901856273295,Ainsdale,2005,6,18.77129521558376,11.649387922443866
2005-07-16,48.53962653348121,Wytham,2005,7,21.63564478354963,12.802010245030786
2005-07-16,38.174486419374425,Hazelrigg,2005,7,19.067353169089916,12.556436065489226
2005-07-16,37.38304459788245,Ainsdale,2005,7,19.578241262323388,13.391116008765003
2005-08-16,37.270426656459456,Wytham,2005,8,22.037419563928456,11.47343608570505
2005-08-16,76.41805599154169,Hazelrigg,2005,8,18.9565227674669,11.752908165019086
2005-08-16,55.38890550846838,Ainsdale,2005,8,19.64033119856397,13.01605869079172
2005-09-16,40.11464369378578,Wytham,2005,9,20.20102209946691,11.232689649266646
2005-09-16,100.80044619373598,Hazelrigg,2005,9,17.539258451959334,10.919865640585916
2005-09-16,78.58703476582323,Ainsdale,2005,9,18.46311607968052,11.728916818274927
2005-10-16,58.369366943105,Wytham,2005,10,16.34181496003868,10.396998636234189
2005-10-16,105.94113228724319,Hazelrigg,2005,10,15.01667544119658,9.906559376927584
2005-10-16,119.14394151461113,Ainsdale,2005,10,15.671990111345313,10.58744837051533
2005-11-16,46.44246864106373,Wytham,2005,11,9.416363521682104,2.506217341346286
2005-11-16,151.64621544647764,Hazelrigg,2005,11,9.488891638887752,3.143115995729704
2005-11-16,96.45411900146756,Ainsdale,2005,11,10.422967025160284,4.043981984257199
2005-12-16,54.184295809126205,Wytham,2005,12,7.238642006171457,1.2266366960296329
2005-12-16,54.94086983156852,Hazelrigg,2005,12,7.4205014078006615,1.9664393813518088
2005-12-16,60.23496983218289,Ainsdale,2005,12,8.24316231158708,2.8929645883177466
2006-01-16,15.628361217257027,Wytham,2006,1,6.571949961433332,1.8738847284580085
2006-01-16,67.45390303021254,Hazelrigg,2006,1,6.641022625442129,1.7956731068544118
2006-01-16,31.841422949889477,Ainsdale,2006,1,7.020374703098446,2.159841571488323
2006-02-16,31.337626364981173,Wytham,2006,2,6.015602080597554,0.7234874616561544
2006-02-16,66.06666905663532,Hazelrigg,2006,2,6.782307909735723,1.818287053688607
2006-02-16,54.00074216230025,Ainsdale,2006,2,7.245248831779414,2.2627147959213474
2006-03-16,75.2028920711381,Wytham,2006,3,8.371019352827172,1.8086858974810411
2006-03-16,167.05431567783205,Hazelrigg,2006,3,7.454775657824625,0.9760890287663493
2006-03-16,121.08860710092057,Ainsdale,2006,3,7.978212128613889,2.149208577667346
2006-04-16,33.268292515798436,Wytham,2006,4,12.993482077963325,5.00242253605786
2006-04-16,84.57023665162042,Hazelrigg,2006,4,11.144757065206923,4.326529081727276
2006-04-16,55.09571980066405,Ainsdale,2006,4,11.510354846595218,5.851310828800634
2006-05-16,95.90979231748946,Wytham,2006,5,16.804077643942545,8.631446926069057
2006-05-16,94.9060699930393,Hazelrigg,2006,5,15.288395893254004,7.611495331882256
2006-05-16,104.41644994518362,Ainsdale,2006,5,15.770290816436296,8.542656542776745
2006-06-16,5.913137694160808,Wytham,2006,6,22.123251268425978,11.115618255721348
2006-06-16,43.04200911275777,Hazelrigg,2006,6,18.824941308363144,11.045808198692974
2006-06-16,29.260734861400778,Ainsdale,2006,6,19.301332172441025,12.086633108044003
2006-07-16,92.20206614405984,Wytham,2006,7,26.334484088327407,14.469238136470507
2006-07-16,37.42767998670973,Hazelrigg,2006,7,23.251519041800982,13.723660691975137
2006-07-16,16.341269844221138,Ainsdale,2006,7,23.903273607486895,14.077999245051403
2006-08-16,75.36624554153916,Wytham,2006,8,20.872260679823135,12.700571777864383
2006-08-16,103.74582329056467,Hazelrigg,2006,8,18.25944427040699,12.152320094820169
2006-08-16,79.17386970364598,Ainsdale,2006,8,18.75460106615738,13.229956832837392
2006-09-16,114.84160211609131,Wytham,2006,9,21.315923565000766,13.152872806253729
2006-09-16,80.50766737139146,Hazelrigg,2006,9,19.223108658902238,12.533857741621862
2006-09-16,67.40868313100098,Ainsdale,2006,9,19.95890461528062,13.165658572479108
2006-10-16,103.70239672134984,Wytham,2006,10,16.446735022685647,10.11760766997989
2006-10-16,153.94673316664657,Hazelrigg,2006,10,15.302554860399209,9.711826264816812
2006-10-16,97.74516378226406,Ainsdale,2006,10,15.936665163889442,10.217961422195096
2006-11-16,102.58374800422045,Wytham,2006,11,11.537056245199597,4.474483892151176
2006-11-16,128.97390995552777,Hazelrigg,2006,11,11.058951673416015,5.411383477316923
2006-11-16,73.46692169075327,Ainsdale,2006,11,11.63756637059759,6.209643043005631
2006-12-16,82.71960934944133,Wytham,2006,12,8.857962328866158,4.006317911614419
2006-12-16,184.26770154803785,Hazelrigg,2006,12,8.609095456956158,4.109132357535581
2006-12-16,105.34630487234814,Ainsdale,2006,12,9.32681862785468,5.348589818805313
2007-01-16,83.82875377105802,Wytham,2007,1,9.738650963848563,4.3976437617891495
2007-01-16,120.87258734043212,Hazelrigg,2007,1,9.292741286046814,3.8493337119683186
2007-01-16,99.39290607835777,Ainsdale,2007,1,9.84759452908066,5.004188207832767
2007-02-16,81.00210522883177,Wytham,2007,2,9.00468773340838,3.10771645131931
2007-02-16,67.02450611584881,Hazelrigg,2007,2,8.277218995759418,2.9386878873675006
2007-02-16,58.4594308394117,Ainsdale,2007,2,8.822900887930617,3.5500112126849177
2007-03-16,48.72235987442586,Wytham,2007,3,11.252815684558213,3.0643334869573247
2007-03-16,55.759417475954734,Hazelrigg,2007,3,10.230715295637326,3.5895142716057897
2007-03-16,35.67316157843685,Ainsdale,2007,3,10.670134294002093,4.167963958016521
2007-04-16,1.9904089108923952,Wytham,2007,4,17.090812087302123,5.711306246047693
2007-04-16,29.32014385390849,Hazelrigg,2007,4,14.72623202480976,6.351006082500185
2007-04-16,19.328170153647662,Ainsdale,2007,4,15.199390848403606,7.301811889535565
2007-05-16,140.7919302569595,Wytham,2007,5,16.601494272593843,7.79353941351348
2007-05-16,83.99229798225338,Hazelrigg,2007,5,14.722279000763583,7.937742001578431
2007-05-16,76.59913322319309,Ainsdale,2007,5,15.413867564859489,8.83711887324123
2007-06-16,80.32581293808423,Wytham,2007,6,19.75119756106488,11.29959278518432
2007-06-16,164.26285826595705,Hazelrigg,2007,6,18.245478292122584,11.263543625998397
2007-06-16,139.6967185732051,Ainsdale,2007,6,18.588833217902664,11.903731479737825
2007-07-16,144.1173518918285,Wytham,2007,7,19.713536301296703,11.909776003109279
2007-07-16,164.4882704353263,Hazelrigg,2007,7,17.321577652492618,11.744467824885664
2007-07-16,134.81931582762604,Ainsdale,2007,7,17.776949659298698,12.52409969008746
2007-08-16,45.10155660963073,Wytham,2007,8,20.70665430384986,11.377869200240312
2007-08-16,84.39348660760905,Hazelrigg,2007,8,18.064818838480583,11.689266638459534
2007-08-16,49.835830237232074,Ainsdale,2007,8,18.671255376669105,12.760304963992558
2007-09-16,21.44582223185879,Wytham,2007,9,18.391066481185813,9.971072340520282
2007-09-16,71.68715611308966,Hazelrigg,2007,9,16.33237398567291,9.964107897810079
2007-09-16,79.95388990718978,Ainsdale,2007,9,16.975297066390993,11.108703283108742
2007-10-16,90.49235346306192,Wytham,2007,10,14.447253155598808,7.277829392353992
2007-10-16,62.69864855563311,Hazelrigg,2007,10,14.004824720461784,7.849361874608261
2007-10-16,45.88036432989531,Ainsdale,2007,10,14.738719858022444,8.462969986633583
2007-11-16,68.10198978986735,Wytham,2007,11,10.604751771521636,3.7414857051695667
2007-11-16,98.26658831267022,Hazelrigg,2007,11,10.48460453679696,5.128221796807096
2007-11-16,57.06322816403181,Ainsdale,2007,11,11.114473722395147,6.136606498350309
2007-12-16,72.5633499585914,Wytham,2007,12,7.773203981118546,2.0496489423183455
2007-12-16,160.54349751676662,Hazelrigg,2007,12,7.649816724895588,2.2779138879149823
2007-12-16,101.47127348361865,Ainsdale,2007,12,8.310334198539538,3.220610772795168
2008-01-16,101.57038829745441,Wytham,2008,1,9.653552868638982,4.04817374989274
2008-01-16,188.42850726410592,Hazelrigg,2008,1,8.68727674587121,3.7968713806215835
2008-01-16,142.08952075668708,Ainsdale,2008,1,9.377234358456109,4.537225537340926
2008-02-16,21.208350892588317,Wytham,2008,2,9.74674102442739,0.8853848815663309
2008-02-16,50.461531588518326,Hazelrigg,2008,2,9.404369646852683,1.777051147109722
2008-02-16,37.51486582803603,Ainsdale,2008,2,10.108336104922683,2.388858715310337
2008-03-16,84.65763845297975,Wytham,2008,3,9.773517858348194,2.9341422399631085
2008-03-16,72.63159002585044,Hazelrigg,2008,3,8.60904166362832,2.837096993616448
2008-03-16,57.27610213069472,Ainsdale,2008,3,9.301745077983403,3.5831951678529124
2008-04-16,52.2807849356556,Wytham,2008,4,12.585390977827036,4.099130745672964
2008-04-16,74.3057341143315,Hazelrigg,2008,4,10.89039320665856,4.322121124765626
2008-04-16,57.6224420341594,Ainsdale,2008,4,11.27978008031851,5.426153555573631
2008-05-16,107.31529666566934,Wytham,2008,5,18.20745910741956,9.129360714479134
2008-05-16,23.46263678987511,Hazelrigg,2008,5,17.264073890677114,9.072056562674689
2008-05-16,31.54647289822557,Ainsdale,2008,5,17.89306234466358,9.634188831451397
2008-06-16,75.56745416768898,Wytham,2008,6,19.1714666654829,10.407151225683881
2008-06-16,98.6346887899224,Hazelrigg,2008,6,16.45038592606819,9.771564099595249
2008-06-16,92.09212931474313,Ainsdale,2008,6,16.927878448616624,10.915212495320123
2008-07-16,127.67509196324089,Wytham,2008,7,21.224804424184644,12.22858506837433
2008-07-16,115.90504903587478,Hazelrigg,2008,7,18.83905927478188,12.595818972992106
2008-07-16,86.15796810833346,Ainsdale,2008,7,19.522108203115188,13.373494922158763
2008-08-16,95.12915002851219,Wytham,2008,8,19.990038980682286,13.396892303714592
2008-08-16,171.9274023489774,Hazelrigg,2008,8,17.81219833823099,13.12168328789025
2008-08-16,82.95202492822865,Ainsdale,2008,8,18.742543040523078,14.010560998428085
2008-09-16,81.99283779379847,Wytham,2008,9,17.295816644090518,9.879642988746257
2008-09-16,141.3302617910199,Hazelrigg,2008,9,16.16290735015903,10.195307762481871
2008-09-16,124.28548776628689,Ainsdale,2008,9,16.95353936296482,10.609599103362237
2008-10-16,40.82886570175977,Wytham,2008,10,13.862626939228653,5.627766582916891
2008-10-16,208.46368968241686,Hazelrigg,2008,10,12.281460635286471,6.6765333323457385
2008-10-16,137.91469747030598,Ainsdale,2008,10,13.116576938599225,7.600949664150196
2008-11-16,91.81057425330069,Wytham,2008,11,9.605785099498535,4.500239564673347
2008-11-16,80.85011341844087,Hazelrigg,2008,11,9.263716101974289,4.564788909264593
2008-11-16,53.20939860364759,Ainsdale,2008,11,9.83268787591789,5.505794955922732
2008-12-16,36.912710034945825,Wytham,2008,12,6.265896052069682,0.9987570642724031
2008-12-16,94.41400074297408,Hazelrigg,2008,12,6.2709118057683835,0.9664007395066713
2008-12-16,73.6435327094316,Ainsdale,2008,12,7.085615472838779,1.6162391959738451
2009-01-16,50.61015282473119,Wytham,2009,1,5.7856968017098165,-0.321285445908267
