date,site,rainfall,tasmax,tasmin,tasmax_adj,tasmin_adj,Tmean,GDD,cumGDD
2025-04-05,Wytham,0,17.375,4.234375,17.375,4.234375,10.8046875,6.8046875,286.44775393049997
2025-04-06,Wytham,0,15.90429688,3.850585938,15.90429688,4,9.95214844,5.95214844,292.3999023705
2025-04-07,Wytham,0,14.875,1.020507813,14.875,4,9.4375,5.4375,297.8374023705
2025-04-08,Wytham,0,14.98144531,0.965820313,14.98144531,4,9.490722654999999,5.490722654999999,303.3281250255
2025-04-09,Wytham,0,14.42089844,1.333984375,14.42089844,4,9.210449220000001,5.210449220000001,308.5385742455
2025-04-10,Wytham,0,15.7890625,1.681640625,15.7890625,4,9.89453125,5.89453125,314.4331054955
2025-04-11,Wytham,0,21.00585938,2.95703125,21.00585938,4,12.50292969,8.50292969,322.9360351855
2025-04-12,Wytham,0,21.40527344,4.869140625,21.40527344,4.869140625,13.1372070325,9.1372070325,332.073242218
2025-04-13,Wytham,0.067382813,14.21386719,7.604492188,14.21386719,7.604492188,10.909179689,6.909179689,338.982421907
2025-04-14,Wytham,1.276367188,13.25097656,3.380859375,13.25097656,4,8.625488279999999,4.625488279999999,343.607910187
2025-04-15,Wytham,0.390625,14.11035156,7.36328125,14.11035156,7.36328125,10.736816404999999,6.736816404999999,350.344726592
2025-04-16,Wytham,0.197265625,14.41503906,6.33203125,14.41503906,6.33203125,10.373535154999999,6.373535154999999,356.718261747
2025-04-17,Wytham,9.77e-4,14.97460938,1.135742188,14.97460938,4,9.48730469,5.48730469,362.205566437
2025-04-18,Wytham,0.709960938,14.27929688,4.916015625,14.27929688,4.916015625,9.5976562525,5.5976562525,367.8032226895
2025-04-19,Wytham,0.005859375,16.29296875,9.993164063,16.29296875,9.993164063,13.143066406500001,9.143066406500001,376.946289096
2025-04-20,Wytham,0.377929688,15.00683594,5.079101563,15.00683594,5.079101563,10.0429687515,6.0429687515,382.98925784749997
2025-04-21,Wytham,0.6328125,15.19433594,8.903320313,15.19433594,8.903320313,12.0488281265,8.0488281265,391.038085974
2025-04-22,Wytham,18.38574219,14.65625,4.834960938,14.65625,4.834960938,9.745605469000001,5.745605469000001,396.783691443
2025-04-23,Wytham,0.100585938,13.84960938,6.9140625,13.84960938,6.9140625,10.38183594,6.38183594,403.165527383
2025-04-24,Wytham,9.77e-4,14.22363281,8.016601563,14.22363281,8.016601563,11.1201171865,7.1201171865,410.2856445695
2025-04-25,Wytham,0,14.71191406,2.657226563,14.71191406,4,9.355957029999999,5.355957029999999,415.6416015995
2025-04-26,Wytham,0,15.93652344,6.557617188,15.93652344,6.557617188,11.247070314,7.247070314,422.8886719135
2025-04-27,Wytham,0,19.94921875,6.66015625,19.94921875,6.66015625,13.3046875,9.3046875,432.1933594135
2025-04-28,Wytham,0,21.84667969,6.907226563,21.84667969,6.907226563,14.376953126499998,10.376953126499998,442.57031254
2025-04-29,Wytham,0,22.58203125,7.447265625,22.58203125,7.447265625,15.0146484375,11.0146484375,453.5849609775
2025-04-30,Wytham,0,24.50683594,6.671875,24.50683594,6.671875,15.58935547,11.58935547,465.1743164475
2025-05-01,Wytham,0,26.88671875,8.379882813,26.88671875,8.379882813,17.6333007815,13.633300781500001,478.807617229
2025-05-02,Wytham,0,21.50292969,11.78027344,21.50292969,11.78027344,16.641601565,12.641601564999998,491.449218794
2025-05-03,Wytham,0,17.27050781,8.046875,17.27050781,8.046875,12.658691405,8.658691405,500.107910199
2025-05-04,Wytham,0.001953125,12.77929688,4.099609375,12.77929688,4.099609375,8.4394531275,4.4394531275,504.5473633265
2025-05-05,Wytham,0,13.20800781,2.859375,13.20800781,4,8.604003904999999,4.604003904999999,509.1513672315
2025-05-06,Wytham,0,14.72363281,1.940429688,14.72363281,4,9.361816404999999,5.361816404999999,514.5131836365
2025-05-07,Wytham,0,17.37304688,2.235351563,17.37304688,4,10.68652344,6.68652344,521.1997070765
2025-05-08,Wytham,0,14.03320313,6.44921875,14.03320313,6.44921875,10.24121094,6.24121094,527.4409180165
2025-05-09,Wytham,0,18.59570313,2.359375,18.59570313,4,11.297851565,7.297851565,534.7387695815
2025-05-10,Wytham,0,21.07128906,5.0234375,21.07128906,5.0234375,13.04736328,9.04736328,543.7861328614999
2025-05-11,Wytham,2.587890625,23.6640625,6.622070313,23.6640625,6.622070313,15.143066406500001,11.143066406500001,554.929199268
2025-05-12,Wytham,2.081054688,22.16015625,11.67871094,22.16015625,11.67871094,16.919433595,12.919433595000001,567.848632863
2025-05-13,Wytham,9.77e-4,23.4765625,9.491210938,23.4765625,9.491210938,16.483886719,12.483886719000001,580.332519582
2025-05-14,Wytham,0,21.07519531,6.463867188,21.07519531,6.463867188,13.769531249,9.769531249,590.102050831
2025-05-15,Wytham,0,14.50585938,6.5078125,14.50585938,6.5078125,10.50683594,6.50683594,596.608886771
2025-05-16,Wytham,0,20.45507813,6.103515625,20.45507813,6.103515625,13.2792968775,9.2792968775,605.8881836485
2025-05-17,Wytham,0,16.46777344,8.788085938,16.46777344,8.788085938,12.627929688999998,8.627929688999998,614.5161133375
2025-05-18,Wytham,0,16.73828125,7.137695313,16.73828125,7.137695313,11.937988281500001,7.937988281500001,622.454101619
2025-05-19,Wytham,0,18.83789063,7.401367188,18.83789063,7.401367188,13.119628909,9.119628909,631.5737305279999
2025-05-20,Wytham,0.618164063,21.00488281,5.806640625,21.00488281,5.806640625,13.4057617175,9.4057617175,640.9794922455
2025-05-21,Wytham,2.696289063,19.90917969,11.49707031,19.90917969,11.49707031,15.703125,11.703125,652.6826172455
2025-05-22,Wytham,0,15.61425781,4.90625,15.61425781,4.90625,10.260253904999999,6.260253904999999,658.9428711505
2025-05-23,Wytham,5.022460938,20.64160156,3.014648438,20.64160156,4,12.32080078,8.32080078,667.2636719305
2025-05-24,Wytham,0.52734375,19.0625,11.85351563,19.0625,11.85351563,15.458007815,11.458007815,678.7216797455
2025-05-25,Wytham,9.77e-4,18.64257813,12.39355469,18.64257813,12.39355469,15.51806641,11.51806641,690.2397461555
2025-05-26,Wytham,3.087890625,17.00292969,8.842773438,17.00292969,8.842773438,12.922851563999998,8.922851563999998,699.1625977195
2025-05-27,Wytham,4.784179688,16.36132813,11.46972656,16.36132813,11.46972656,13.915527345000001,9.915527345000001,709.0781250645
2025-05-28,Wytham,0.633789063,20.58398438,12.19238281,20.58398438,12.19238281,16.388183595,12.388183595000001,721.4663086595
2025-05-29,Wytham,9.77e-4,23.40820313,11.64453125,23.40820313,11.64453125,17.526367190000002,13.526367190000002,734.9926758495
2025-05-30,Wytham,0,23.2890625,11.93847656,23.2890625,11.93847656,17.61376953,13.613769529999999,748.6064453795
2025-05-31,Wytham,0,23.38574219,12.76855469,23.38574219,12.76855469,18.07714844,14.077148439999998,762.6835938195
2025-06-01,Wytham,0.00390625,19.46777344,10.63964844,19.46777344,10.63964844,15.053710939999998,11.053710939999998,773.7373047595
2025-06-02,Wytham,1.104492188,19.70605469,8.724609375,19.70605469,8.724609375,14.2153320325,10.2153320325,783.952636792
2025-06-03,Wytham,4.75,17.88964844,11.49316406,17.88964844,11.49316406,14.69140625,10.69140625,794.644043042
2025-06-04,Wytham,0.655273438,17.53613281,9.178710938,17.53613281,9.178710938,13.357421874,9.357421874,804.001464916
2025-06-05,Wytham,7.58984375,15.73730469,11.1640625,15.73730469,11.1640625,13.450683595000001,9.450683595000001,813.452148511
2025-06-06,Wytham,1.3984375,18.05273438,9.962890625,18.05273438,9.962890625,14.0078125025,10.0078125025,823.4599610135
2025-06-07,Wytham,4.8671875,15.51757813,9.838867188,15.51757813,9.838867188,12.678222659,8.678222659,832.1381836725
2025-06-08,Wytham,0.049804688,17.28710938,6.986328125,17.28710938,6.986328125,12.1367187525,8.1367187525,840.2749024249999
2025-06-09,Wytham,0.047851563,18.89550781,9.544921875,18.89550781,9.544921875,14.2202148425,10.2202148425,850.4951172675
2025-06-10,Wytham,9.77e-4,21.61621094,13.25097656,21.61621094,13.25097656,17.43359375,13.43359375,863.9287110175
2025-06-11,Wytham,0,22.26367188,9.41015625,22.26367188,9.41015625,15.836914065,11.836914065,875.7656250825
2025-06-12,Wytham,1.94140625,22.14453125,10.859375,22.14453125,10.859375,16.501953125,12.501953125,888.2675782075
2025-06-13,Wytham,9.77e-4,25.83886719,11.44921875,25.83886719,11.44921875,18.64404297,14.644042970000001,902.9116211775
2025-06-14,Wytham,0.080078125,22.93066406,15.68261719,22.93066406,15.68261719,19.306640625,15.306640625,918.2182618025
2025-06-15,Wytham,0,22.71582031,11.32324219,22.71582031,11.32324219,17.01953125,13.01953125,931.2377930525
2025-06-16,Wytham,0,23.6171875,12.14257813,23.6171875,12.14257813,17.879882815000002,13.879882815000002,945.1176758675
2025-06-17,Wytham,9.77e-4,24.45703125,12.625,24.45703125,12.625,18.541015625,14.541015625,959.6586914925
