LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,observationId,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr,V29,New_trait_name
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086249,59412418,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,21.74,mm2 mg-1,Single,NA,NA,NA,21.74,mm2 mg-1,NA,NA,0.609951,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086250,59412436,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,24.01,mm2 mg-1,Single,NA,NA,NA,24.01,mm2 mg-1,NA,NA,0.77025,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086251,59412454,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,22.31,mm2 mg-1,Single,NA,NA,NA,22.31,mm2 mg-1,NA,NA,0.644194,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086252,59412472,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,18.04,mm2 mg-1,Single,NA,NA,NA,18.04,mm2 mg-1,NA,NA,1.04395,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086253,59412490,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,19.87,mm2 mg-1,Single,NA,NA,NA,19.87,mm2 mg-1,NA,NA,0.675888,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086254,59412508,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,16.71,mm2 mg-1,Single,NA,NA,NA,16.71,mm2 mg-1,NA,NA,1.33568,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086255,59412526,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,24.17,mm2 mg-1,Single,NA,NA,NA,24.17,mm2 mg-1,NA,NA,0.783346,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086256,59412544,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,27.77,mm2 mg-1,Single,NA,NA,NA,27.77,mm2 mg-1,NA,NA,1.05712,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086257,59412562,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,23.26,mm2 mg-1,Single,NA,NA,NA,23.26,mm2 mg-1,NA,NA,0.707676,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086258,59412580,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,24.26,mm2 mg-1,Single,NA,NA,NA,24.26,mm2 mg-1,NA,NA,0.790675,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086259,59412598,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,15.88,mm2 mg-1,Single,NA,NA,NA,15.88,mm2 mg-1,NA,NA,1.52976,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086260,59412616,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,26.18,mm2 mg-1,Single,NA,NA,NA,26.18,mm2 mg-1,NA,NA,0.940858,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086261,59412634,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,15.85,mm2 mg-1,Single,NA,NA,NA,15.85,mm2 mg-1,NA,NA,1.53696,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086262,59412652,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,21.84,mm2 mg-1,Single,NA,NA,NA,21.84,mm2 mg-1,NA,NA,0.616023,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086263,59412670,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,19.2,mm2 mg-1,Single,NA,NA,NA,19.2,mm2 mg-1,NA,NA,0.806552,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086264,59412688,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,15.33,mm2 mg-1,Single,NA,NA,NA,15.33,mm2 mg-1,NA,NA,1.66403,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086265,59412706,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,15.63,mm2 mg-1,Single,NA,NA,NA,15.63,mm2 mg-1,NA,NA,1.59021,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086266,59412724,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,16.79,mm2 mg-1,Single,NA,NA,NA,16.79,mm2 mg-1,NA,NA,1.31749,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086267,59412742,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,17,mm2 mg-1,Single,NA,NA,NA,17,mm2 mg-1,NA,NA,1.27014,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086268,59412760,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,19.85,mm2 mg-1,Single,NA,NA,NA,19.85,mm2 mg-1,NA,59412490,0.675888,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086269,59412778,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,25.84,mm2 mg-1,Single,NA,NA,NA,25.84,mm2 mg-1,NA,NA,0.915083,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086270,59412796,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,22.69,mm2 mg-1,Single,NA,NA,NA,22.69,mm2 mg-1,NA,NA,0.666541,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086271,59412814,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,26.26,mm2 mg-1,Single,NA,NA,NA,26.26,mm2 mg-1,NA,NA,0.946875,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086272,59412832,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,21.07,mm2 mg-1,Single,NA,NA,NA,21.07,mm2 mg-1,NA,NA,0.568533,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086273,59412850,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,23.66,mm2 mg-1,Single,NA,NA,NA,23.66,mm2 mg-1,NA,NA,0.741296,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086274,59412868,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,19.36,mm2 mg-1,Single,NA,NA,NA,19.36,mm2 mg-1,NA,NA,0.774939,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086275,59412886,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,17.64,mm2 mg-1,Single,NA,NA,NA,17.64,mm2 mg-1,NA,NA,1.12936,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086276,59412904,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,22.14,mm2 mg-1,Single,NA,NA,NA,22.14,mm2 mg-1,NA,NA,0.634074,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086277,59412922,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,20.03,mm2 mg-1,Single,NA,NA,NA,20.03,mm2 mg-1,NA,NA,0.645337,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086278,59412940,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,11.44,mm2 mg-1,Single,NA,NA,NA,11.44,mm2 mg-1,NA,NA,2.77902,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086279,59412958,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,26.28,mm2 mg-1,Single,NA,NA,NA,26.28,mm2 mg-1,NA,NA,0.948376,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086280,59412976,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,19.76,mm2 mg-1,Single,NA,NA,NA,19.76,mm2 mg-1,NA,NA,0.697035,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086281,59412994,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,19.77,mm2 mg-1,Single,NA,NA,NA,19.77,mm2 mg-1,NA,59412976,0.697035,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086282,59413012,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,12.68,mm2 mg-1,Single,NA,NA,NA,12.68,mm2 mg-1,NA,NA,2.387,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086283,59413030,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,22.11,mm2 mg-1,Single,NA,NA,NA,22.11,mm2 mg-1,NA,59412904,0.634074,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
Roscher,Christiane,589,Jena Experiment Traits,Anthoxanthum odoratum,4036,Anthoxanthum odoratum,6086284,59413048,3117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6584,SLA: undefined if petiole in- or excluded,SLA,18.71,mm2 mg-1,Single,NA,NA,NA,18.71,mm2 mg-1,NA,NA,0.905032,"Gubsch M, Buchmann N, Schmid B, Schulze E-D, Lipowsky A, Roscher C (2011) Differential effects of plant diversity on functional trait variation of grass species. Annals of Botany 107, 157-169.",NA,NA,NA,SLA
